molecule_chembl_id,canonical_smiles,standard_value,standard_value_M,pIC50,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL3220543,CSc1nc(N2C[C@@H]3[C@H](C2)[C@H]3C(=O)O)ccc1C(=O)NC12CC3CC(CC(C3)C1)C2,30000.0,3e-05,4.522878745280337,427.57000000000033,3.268900000000002,2,5
CHEMBL294144,COc1cccc2c1CCC(=O)N2CCCN1CCN(c2cccc(Cl)c2)CC1,47.0,4.7000000000000004e-08,7.327902142064283,413.94900000000007,3.840100000000003,0,4
CHEMBL3414957,O=C(CN1CCCCC1)N1CCN(C2(c3ccccc3)C3CC4CC(C3)CC2C4)CC1,135.0,1.35e-07,6.8696662315049934,421.6290000000003,3.9681000000000033,0,3
CHEMBL177952,COc1ccc2c(c1)CCCC2CCCCN1CCC(C)CC1,11.3,1.1300000000000002e-08,7.94692155651658,315.50100000000003,5.017300000000005,0,2
CHEMBL176941,COc1ccc2c(CCCCN3CCC(C)CC3)cccc2c1,15.5,1.55e-08,7.809668301829708,311.46899999999994,4.903000000000005,0,2
CHEMBL60542,CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,8.24,8.240000000000001e-09,8.084072788302883,285.43100000000004,3.8826000000000027,1,2
CHEMBL596,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,354.0,3.54e-07,6.450996737974212,336.47900000000004,4.136700000000004,0,2
CHEMBL4761695,[2H]C([2H])([2H])Oc1cc(F)cc2c(N3CCN(c4ccccc4F)CC3)c(C#N)cnc12,3500.0,3.5000000000000004e-06,5.455931955649724,383.4163053340002,3.7198800000000025,0,5
CHEMBL4297224,CN(C)CC1CCOC1(c1ccccc1)c1ccccc1,860.0,8.6e-07,6.0655015487564325,281.399,3.5283000000000024,0,2
CHEMBL4519018,CN1C2CCCC1CC(Nc1ccccc1Br)C2,84.0,8.400000000000001e-08,7.075720713938118,309.2510000000001,3.876300000000003,1,2
CHEMBL5440801,Cc1ccc(CCCN2CC3(CC(=O)N(c4ccccc4)C3)C2)cc1,19.1,1.91e-08,7.718966632752273,334.4630000000001,3.666520000000003,0,2
